"User_ID","UTC_Time","Account","Operation","Coin","Change","Remark"
"360673752","2025-05-13 01:40:34","Spot Lead","Transaction Sold","BTC","-0.00006000",""
"360673752","2025-05-13 01:40:34","Spot Lead","Transaction Sold","BTC","-0.00101000",""
"360673752","2025-05-13 01:40:34","Spot Lead","Transaction Revenue","USDT","6.13200060",""
"360673752","2025-05-13 01:40:34","Spot Lead","Transaction Sold","BTC","-0.00005000",""
"360673752","2025-05-13 01:40:34","Spot Lead","Transaction Fee","USDT","-0.00511000",""
"360673752","2025-05-13 01:40:34","Spot Lead","Transaction Fee","USDT","-0.01022000",""
"360673752","2025-05-13 01:40:34","Spot Lead","Transaction Revenue","USDT","6.13200060",""
"360673752","2025-05-13 01:40:34","Spot Lead","Transaction Sold","BTC","-0.00018000",""
"360673752","2025-05-13 01:40:34","Spot Lead","Transaction Revenue","USDT","6.13200060",""
"360673752","2025-05-13 01:40:34","Spot Lead","Transaction Revenue","USDT","18.39600180",""
"360673752","2025-05-13 01:40:34","Spot Lead","Transaction Revenue","USDT","8.17600080",""
"360673752","2025-05-13 01:40:35","Spot Lead","Transaction Revenue","USDT","366.89803590",""
"360673752","2025-05-13 01:40:35","Spot Lead","Transaction Sold","BTC","-0.00359000",""
"360673752","2025-05-13 01:40:35","Spot Lead","Transaction Fee","USDT","-0.76343407",""
"360673752","2025-05-13 01:40:35","Spot Lead","Transaction Sold","BTC","-0.00097000",""
"360673752","2025-05-13 01:40:35","Spot Lead","Transaction Revenue","USDT","763.43407470",""
"360673752","2025-05-13 01:40:35","Spot Lead","Transaction Fee","USDT","-0.36689804",""
"360673752","2025-05-13 01:40:35","Spot Lead","Transaction Fee","USDT","-0.09913401",""
"360673752","2025-05-13 01:40:35","Spot Lead","Transaction Revenue","USDT","99.13400970",""
"360673752","2025-05-13 01:40:35","Spot Lead","Transaction Sold","BTC","-0.00747000",""
"360673752","2025-05-13 01:40:36","Spot Lead","Transaction Sold","BTC","-0.00278000",""
"360673752","2025-05-13 01:40:36","Spot Lead","Transaction Sold","BTC","-0.00097000",""
"360673752","2025-05-13 01:40:36","Spot Lead","Transaction Revenue","USDT","284.11602780",""
"360673752","2025-05-13 01:40:36","Spot Lead","Transaction Revenue","USDT","99.13400970",""
"360673752","2025-05-13 01:40:36","Spot Lead","Transaction Fee","USDT","-0.09913401",""
"360673752","2025-05-13 01:40:36","Spot Lead","Transaction Fee","USDT","-0.28411603",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","1832.54027100",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.01411000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.00006000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","6.12548280",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-0.00612548",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-0.00612548",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.00006000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-29.08583416",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-0.04492021",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.00006000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.01163000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","239.91474300",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-37.91367579",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","37913.67579060",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-0.00612548",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-1.18732275",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","6.12548280",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-0.00612548",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","6.12548280",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-0.74016251",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.00725000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","842.25388500",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","29085.83416200",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","6.12548280",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.00044000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","6.12548280",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.00006000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.00640000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","1520.14064820",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.00825000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.00090000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.00006000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-0.01837645",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-0.00612548",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-0.00612548",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-7.24848798",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","6.12548280",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","91.88224200",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","7228.06970400",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","6.12548280",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","1440.50937180",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-7.22806970",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","1187.32274940",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.07080000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.01489000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-0.00612548",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-0.84225389",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-1.04643665",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.01025000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-0.00612548",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","44.92020720",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-1.52014065",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.00006000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","7248.48798000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-0.00612548",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-0.65338483",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","1046.43664500",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.00018000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.28490000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.00006000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-0.23991474",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.00006000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","18.37644840",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","6.12548280",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","6.12548280",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-0.00612548",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","6.12548280",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-0.09188224",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-1.83254027",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-0.00612548",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.07100000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.01795000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","6.12548280",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.37137000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","740.16250500",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Fee","USDT","-1.44050937",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.00006000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Revenue","USDT","653.38483200",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.00235000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.00006000",""
"360673752","2025-05-13 01:41:30","Spot Lead","Transaction Sold","BTC","-0.00006000",""
"360673752","2025-05-13 01:42:11","Spot Lead","Transaction Sold","BTC","-0.01548000",""
"360673752","2025-05-13 01:42:11","Spot Lead","Transaction Fee","USDT","-1.58114330",""
"360673752","2025-05-13 01:42:11","Spot Lead","Transaction Revenue","USDT","1581.14329920",""
"360673752","2025-05-13 12:21:24","Spot","Copy Portfolio (Spot) - Profit Sharing with Leader","USDT","0.50486397","Binance Copy Trading"
"360673752","2025-05-15 17:59:19","Spot","Copy Portfolio (Spot) - Profit Sharing with Leader","USDT","1.06547773","Binance Copy Trading"
"360673752","2025-05-19 00:24:58","Spot","Copy Portfolio (Spot) - Profit Sharing with Leader","USDT","135.07817746","Binance Copy Trading"
"360673752","2025-05-19 00:25:21","Spot","Copy Portfolio (Spot) - Profit Sharing with Leader","USDT","0.50486397","Binance Copy Trading"
"360673752","2025-05-19 00:25:22","Spot","Copy Portfolio (Spot) - Profit Sharing with Leader","USDT","0.59898528","Binance Copy Trading"
"360673752","2025-05-19 00:25:25","Spot","Copy Portfolio (Spot) - Profit Sharing with Leader","USDT","0.50486397","Binance Copy Trading"
"360673752","2025-05-19 00:25:25","Spot","Copy Portfolio (Spot) - Profit Sharing with Leader","USDT","17.98112895","Binance Copy Trading"
"360673752","2025-05-19 00:25:26","Spot","Copy Portfolio (Spot) - Profit Sharing with Leader","USDT","0.50486397","Binance Copy Trading"
"360673752","2025-05-19 00:25:31","Spot","Copy Portfolio (Spot) - Profit Sharing with Leader","USDT","1.45332580","Binance Copy Trading"
"360673752","2025-05-19 00:25:35","Spot","Copy Portfolio (Spot) - Profit Sharing with Leader","USDT","0.03359423","Binance Copy Trading"
"360673752","2025-05-19 00:26:15","Spot","Copy Portfolio (Spot) - Profit Sharing with Leader","USDT","1.38811139","Binance Copy Trading"
"360673752","2025-05-19 00:26:23","Spot","Copy Portfolio (Spot) - Profit Sharing with Leader","USDT","0.70451508","Binance Copy Trading"
"360673752","2025-05-19 00:26:24","Spot","Copy Portfolio (Spot) - Profit Sharing with Leader","USDT","0.05924776","Binance Copy Trading"
"360673752","2025-05-19 00:26:27","Spot","Copy Portfolio (Spot) - Profit Sharing with Leader","USDT","0.70451508","Binance Copy Trading"
"360673752","2025-05-19 00:26:29","Spot","Copy Portfolio (Spot) - Profit Sharing with Leader","USDT","0.70451508","Binance Copy Trading"
"360673752","2025-05-19 00:26:29","Spot","Copy Portfolio (Spot) - Profit Sharing with Leader","USDT","0.70451508","Binance Copy Trading"
"360673752","2025-05-19 00:26:30","Spot","Copy Portfolio (Spot) - Profit Sharing with Leader","USDT","0.75060560","Binance Copy Trading"
"360673752","2025-05-19 00:26:36","Spot","Copy Portfolio (Spot) - Profit Sharing with Leader","USDT","31.94251153","Binance Copy Trading"
"360673752","2025-05-19 05:30:56","Spot","Copy Portfolio (Spot) - Leader Trading Fee Comission","USDT","2.55834330","Binance Copy Trading"
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Spend","USDT","-9074.68603920",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Fee","BTC","-0.00020591",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Buy","BTC","0.23773000",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Fee","BTC","-5.0E-7",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Fee","BTC","-0.00014715",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Fee","BTC","-0.00005907",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Buy","BTC","0.02569000",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Buy","BTC","0.08622000",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Fee","BTC","-0.00002569",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Fee","BTC","-0.00023773",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Buy","BTC","0.05907000",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Buy","BTC","0.23773000",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Spend","USDT","-25021.16808280",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Spend","USDT","-15487.59047400",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Buy","BTC","0.00050000",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Spend","USDT","-21672.10162760",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Spend","USDT","-25021.16808280",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Buy","BTC","0.20591000",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Buy","BTC","0.14715000",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Fee","BTC","-0.00008622",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Spend","USDT","-6217.13876520",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Spend","USDT","-52.62518000",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Spend","USDT","-2703.88174840",""
"360673752","2025-06-18 08:09:44","Spot Lead","Transaction Fee","BTC","-0.00023773",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-10.23323200",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-5.0E-7",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-103.35330000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-7E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00488000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-7E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-9.21006810",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-3.2E-7",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.04920000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00010000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-6.13980000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00090000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00007000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-6.13980060",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00200000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00101000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-6.13980000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-0.00000488",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-6.13980060",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-5.11661150",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-51.16500000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-499.37040000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00251000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-6.13980000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-204.67200000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-7.16310000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-499.39382400",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00050000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-6.13980000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.05850000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-0.00005850",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00032000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-6.13980000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-0.00000251",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00007000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-1.0E-7",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00005000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-2.6E-7",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-6.13980060",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-999.76410000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-1847.16461950",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-0.00000488",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-6.14016000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-50.14170000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.05710000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-4.9E-7",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00977000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00049000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-5986.30500000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-50.14170000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-6.13980000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-6.13980060",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-1.0E-7",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-6.13980060",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00010000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00488000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-10.23300100",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00009000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-9E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00007000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00030000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-32.74679680",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00012000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-0.00000101",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.01805000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-14643.42300000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-3.0E-7",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-2.04660000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-5843.38560000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-30.69959400",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-256.84830000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-1.0E-7",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-10.23300000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-0.00000426",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-435.93568320",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-6.13980060",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-258.89490000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-6.13980000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00049000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-7.16310000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-0.00000200",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-6.14015940",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-0.00005710",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00050000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-0.00001805",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00005000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-1.2E-7",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.14310000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-14008.97700000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-6.13980000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-6E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-6.13980000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00026000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-5E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Fee","BTC","-7E-8",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Buy","BTC","0.00006000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-6.13980060",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-6.13980000",""
"360673752","2025-06-22 02:12:56","Spot Lead","Transaction Spend","USDT","-51.16602500",""
